x,y,uT_target,uT_pinn
0.727272748947,0.0454545468092,1.05853305288e-10,-0.000487725716084
0.75,0.0454545468092,9.90402135304e-11,-0.000474642496556
0.772727251053,0.0454545468092,9.17224143859e-11,-0.0004534679465
0.795454502106,0.0454545468092,8.39372321648e-11,-0.000423546414822
0.818181812763,0.0454545468092,7.57243157068e-11,-0.000384758692235
0.840909123421,0.0454545468092,6.71255204199e-11,-0.000335912685841
0.863636374474,0.0454545468092,5.81846931746e-11,-0.000277023296803
0.886363625526,0.0454545468092,4.89473392373e-11,-0.000207643490285
0.909090876579,0.0454545468092,3.94606014531e-11,-0.000127743463963
0.931818187237,0.0454545468092,2.97727398291e-11,-3.67271713912e-05
0.95454543829,0.0454545468092,1.99331679634e-11,6.4988154918e-05
0.977272748947,0.0454545468092,9.99201936469e-12,0.000177804846317
1,0.0454545468092,-1.22447852133e-17,0.00030129076913
0,0.0681818202138,0,8.26013274491e-05
0.0227272734046,0.0681818202138,1.49244002573e-11,8.68034549057e-05
0.0454545468092,0.0681818202138,2.9772746768e-11,8.92621465027e-05
0.0681818202138,0.0681818202138,4.4469383037e-11,8.9664477855e-05
0.0909090936184,0.0681818202138,5.89394158479e-11,8.80253501236e-05
0.113636367023,0.0681818202138,7.31090951667e-11,8.40616412461e-05
0.136363640428,0.0681818202138,8.69062391495e-11,7.74604268372e-05
0.159090906382,0.0681818202138,1.00260508229e-10,6.87283463776e-05
0.181818187237,0.0681818202138,1.13103887367e-10,5.72842545807e-05
0.204545468092,0.0681818202138,1.25370921977e-10,4.35602851212e-05
0.227272734046,0.0681818202138,1.36999092626e-10,2.72584147751e-05
0.25,0.0681818202138,1.47929127281e-10,8.75117257237e-06
0.272727280855,0.0681818202138,1.58105376014e-10,-1.22296623886e-05
0.29545456171,0.0681818202138,1.67475935897e-10,-3.51178459823e-05
0.318181812763,0.0681818202138,1.7599308122e-10,-6.02114014328e-05
0.340909093618,0.0681818202138,1.83613416138e-10,-8.70632939041e-05
0.363636374474,0.0681818202138,1.90298096725e-10,-0.000115554314107
0.386363655329,0.0681818202138,1.96013053011e-10,-0.000145058613271
0.409090936184,0.0681818202138,2.00729197153e-10,-0.000176172237843
0.431818187237,0.0681818202138,2.04422437311e-10,-0.000207673292607
0.454545468092,0.0681818202138,2.07073996839e-10,-0.000239591579884
0.477272748947,0.0681818202138,2.08670372648e-10,-0.000271420460194
0.5,0.0681818202138,2.09203390722e-10,-0.000303279142827
0.522727251053,0.0681818202138,2.0867035877e-10,-0.000333617907017
0.545454502106,0.0681818202138,2.07073996839e-10,-0.000362824182957
0.568181812763,0.0681818202138,2.04422437311e-10,-0.000390123110265
0.590909063816,0.0681818202138,2.00729183275e-10,-0.000414441805333
0.613636374474,0.0681818202138,1.96013053011e-10,-0.000436048489064
0.636363625526,0.0681818202138,1.90298096725e-10,-0.000453378539532
0.659090876579,0.0681818202138,1.83613430016e-10,-0.000466297846287
0.681818187237,0.0681818202138,1.75993095097e-10,-0.000473957043141
0.70454543829,0.0681818202138,1.67475922019e-10,-0.000475417356938
0.727272748947,0.0681818202138,1.58105348258e-10,-0.000470455270261
0.75,0.0681818202138,1.47929127281e-10,-0.000458132009953
0.772727251053,0.0681818202138,1.3699906487e-10,-0.000437955837697
0.795454502106,0.0681818202138,1.25370921977e-10,-0.000408987980336
0.818181812763,0.0681818202138,1.13103880428e-10,-0.00037146685645
0.840909123421,0.0681818202138,1.00260480473e-10,-0.000324259977788
0.863636374474,0.0681818202138,8.69062322106e-11,-0.000267233233899
0.886363625526,0.0681818202138,7.310907435e-11,-0.000200073700398
0.909090876579,0.0681818202138,5.89394158479e-11,-0.000122736673802
0.931818187237,0.0681818202138,4.44693656898e-11,-3.4939032048e-05
