x,y,uT_target,uT_rollout
0.933333333333,0.333333333333,1.7720892872e-10,-0.000126841058024
0.966666666667,0.333333333333,8.90925225205e-11,-6.98094237967e-05
1,0.333333333333,1.04380059863e-25,0
0,0.366666666667,0,0
0.0333333333333,0.366666666667,9.39811567915e-11,5.04145160212e-05
0.0666666666667,0.366666666667,1.86932636362e-10,9.12610672344e-05
0.1,0.366666666667,2.77836042851e-10,0.000122287582315
0.133333333333,0.366666666667,3.65695419514e-10,0.000143234927401
0.166666666667,0.366666666667,4.49548160633e-10,0.000153981564545
0.2,0.366666666667,5.28475558031e-10,0.000154654765994
0.233333333333,0.366666666667,6.01612866624e-10,0.000145696476959
0.266666666667,0.366666666667,6.68158778755e-10,0.000127873689276
0.3,0.366666666667,7.27384203484e-10,0.000102234258737
0.333333333333,0.366666666667,7.78640254665e-10,7.00300753537e-05
0.366666666667,0.366666666667,8.21365360276e-10,3.26469781866e-05
0.4,0.366666666667,8.55091415117e-10,-8.42163062601e-06
0.433333333333,0.366666666667,8.79448909475e-10,-5.15512787724e-05
0.466666666667,0.366666666667,8.94170977544e-10,-9.49550398413e-05
0.5,0.366666666667,8.99096321266e-10,-0.000136708502012
0.533333333333,0.366666666667,8.94170977544e-10,-0.000174872082454
0.566666666667,0.366666666667,8.79448909475e-10,-0.000207693324285
0.6,0.366666666667,8.55091415117e-10,-0.000233818029781
0.633333333333,0.366666666667,8.21365360276e-10,-0.000252436139158
0.666666666667,0.366666666667,7.78640254665e-10,-0.000263313497879
0.7,0.366666666667,7.27384203484e-10,-0.000266704075792
0.733333333333,0.366666666667,6.68158778755e-10,-0.000263168430718
0.766666666667,0.366666666667,6.01612866624e-10,-0.000253346821352
0.8,0.366666666667,5.28475558031e-10,-0.000237735425717
0.833333333333,0.366666666667,4.49548160633e-10,-0.000216505158224
0.866666666667,0.366666666667,3.65695419514e-10,-0.00018938365723
0.9,0.366666666667,2.77836042851e-10,-0.000155608097871
0.933333333333,0.366666666667,1.86932636362e-10,-0.000113939696161
0.966666666667,0.366666666667,9.39811567915e-11,-6.27266690884e-05
1,0.366666666667,1.10107543196e-25,0
0,0.4,0,0
0.0333333333333,0.4,9.78401138419e-11,4.95920914644e-05
0.0666666666667,0.4,1.94608270922e-10,8.95708092053e-05
0.1,0.4,2.89244259062e-10,0.000119622387426
0.133333333333,0.4,3.80711226571e-10,0.000139418293857
0.166666666667,0.4,4.68007042213e-10,0.000148785719163
0.2,0.4,5.50175274764e-10,0.000147836828253
0.233333333333,0.4,6.26315671873e-10,0.00013704429103
0.266666666667,0.4,6.95594023415e-10,0.000117253100459
0.3,0.4,7.57251301275e-10,8.9632156866e-05
0.333333333333,0.4,8.10611975413e-10,5.55904508526e-05
0.366666666667,0.4,8.55091415117e-10,1.67011828659e-05
0.4,0.4,8.90202294338e-10,-2.53275123382e-05
0.433333333333,0.4,9.15559930934e-10,-6.86371142169e-05
0.466666666667,0.4,9.30886501335e-10,-0.000111211293485
0.5,0.4,9.36014084426e-10,-0.000150946885987
0.533333333333,0.4,9.30886501335e-10,-0.000185837216489
0.566666666667,0.4,9.15559930934e-10,-0.000214220993567
0.6,0.4,8.90202294338e-10,-0.000235008469739
0.633333333333,0.4,8.55091415117e-10,-0.000247800183965
0.666666666667,0.4,8.10611975413e-10,-0.000252858158155
