x,y,t,f_true,f_pred,abs_error
0.545454502106,0.204545468092,0.411764711142,0,0.130162358284,0.130162358284
0.545454502106,0.204545468092,0.441176474094,0,0.108142495155,0.108142495155
0.545454502106,0.204545468092,0.470588237047,0,0.0896215438843,0.0896215438843
0.545454502106,0.204545468092,0.5,0,0.0739821195602,0.0739821195602
0.545454502106,0.204545468092,0.529411792755,0,0.0607642531395,0.0607642531395
0.545454502106,0.204545468092,0.558823525906,0,0.0496094822884,0.0496094822884
0.545454502106,0.204545468092,0.588235259056,0,0.0402171611786,0.0402171611786
0.545454502106,0.204545468092,0.617647051811,0,0.0323268175125,0.0323268175125
0.545454502106,0.204545468092,0.647058844566,0,0.0257083773613,0.0257083773613
0.545454502106,0.204545468092,0.676470577717,0,0.0201618075371,0.0201618075371
0.545454502106,0.204545468092,0.705882310867,0,0.0155126452446,0.0155126452446
0.545454502106,0.204545468092,0.735294103622,0,0.0116094350815,0.0116094350815
0.545454502106,0.204545468092,0.764705896378,0,0.00831836462021,0.00831836462021
0.545454502106,0.204545468092,0.794117629528,0,0.00551801919937,0.00551801919937
0.545454502106,0.204545468092,0.823529422283,0,0.00310134887695,0.00310134887695
0.545454502106,0.204545468092,0.852941155434,0,0.000971972942352,0.000971972942352
0.545454502106,0.204545468092,0.882352948189,0,-0.00095272064209,0.00095272064209
0.545454502106,0.204545468092,0.911764681339,0,-0.00274837017059,0.00274837017059
0.545454502106,0.204545468092,0.941176474094,0,-0.00447517633438,0.00447517633438
0.545454502106,0.204545468092,0.970588207245,0,-0.00618571043015,0.00618571043015
0.545454502106,0.204545468092,1,0,-0.00792104005814,0.00792104005814
0.568181812763,0.204545468092,0,0,1.40500664711,1.40500664711
0.568181812763,0.204545468092,0.0294117648154,0,1.43157124519,1.43157124519
0.568181812763,0.204545468092,0.0588235296309,0,1.33011460304,1.33011460304
0.568181812763,0.204545468092,0.088235296309,0,1.15435123444,1.15435123444
0.568181812763,0.204545468092,0.117647059262,0,0.955356478691,0.955356478691
0.568181812763,0.204545468092,0.147058829665,0,0.774169743061,0.774169743061
0.568181812763,0.204545468092,0.176470592618,0,0.624391317368,0.624391317368
0.568181812763,0.204545468092,0.205882355571,0,0.504669725895,0.504669725895
0.568181812763,0.204545468092,0.235294118524,0,0.40967476368,0.40967476368
0.568181812763,0.204545468092,0.264705896378,0,0.334220945835,0.334220945835
0.568181812763,0.204545468092,0.29411765933,0,0.274084925652,0.274084925652
0.568181812763,0.204545468092,0.323529422283,0,0.225899040699,0.225899040699
0.568181812763,0.204545468092,0.352941185236,0,0.186986207962,0.186986207962
0.568181812763,0.204545468092,0.382352948189,0,0.155249774456,0.155249774456
0.568181812763,0.204545468092,0.411764711142,0,0.129088103771,0.129088103771
0.568181812763,0.204545468092,0.441176474094,0,0.107301831245,0.107301831245
0.568181812763,0.204545468092,0.470588237047,0,0.0890085697174,0.0890085697174
0.568181812763,0.204545468092,0.5,0,0.0735650062561,0.0735650062561
0.568181812763,0.204545468092,0.529411792755,0,0.0604969263077,0.0604969263077
0.568181812763,0.204545468092,0.558823525906,0,0.0494413375854,0.0494413375854
0.568181812763,0.204545468092,0.588235259056,0,0.0401023626328,0.0401023626328
0.568181812763,0.204545468092,0.617647051811,0,0.0322271585464,0.0322271585464
0.568181812763,0.204545468092,0.647058844566,0,0.0255911946297,0.0255911946297
0.568181812763,0.204545468092,0.676470577717,0,0.0199984908104,0.0199984908104
0.568181812763,0.204545468092,0.705882310867,0,0.0152778029442,0.0152778029442
0.568181812763,0.204545468092,0.735294103622,0,0.0112785696983,0.0112785696983
0.568181812763,0.204545468092,0.764705896378,0,0.00786954164505,0.00786954164505
0.568181812763,0.204545468092,0.794117629528,0,0.00493317842484,0.00493317842484
0.568181812763,0.204545468092,0.823529422283,0,0.00236654281616,0.00236654281616
0.568181812763,0.204545468092,0.852941155434,0,7.75456428528e-05,7.75456428528e-05
0.568181812763,0.204545468092,0.882352948189,0,-0.00201332569122,0.00201332569122
0.568181812763,0.204545468092,0.911764681339,0,-0.00397378206253,0.00397378206253
0.568181812763,0.204545468092,0.941176474094,0,-0.00586146116257,0.00586146116257
0.568181812763,0.204545468092,0.970588207245,0,-0.00772219896317,0.00772219896317
0.568181812763,0.204545468092,1,0,-0.00959354639053,0.00959354639053
0.590909063816,0.204545468092,0,0,1.3830447197,1.3830447197
0.590909063816,0.204545468092,0.0294117648154,0,1.42227768898,1.42227768898
0.590909063816,0.204545468092,0.0588235296309,0,1.32583355904,1.32583355904
0.590909063816,0.204545468092,0.088235296309,0,1.1525478363,1.1525478363
0.590909063816,0.204545468092,0.117647059262,0,0.954319477081,0.954319477081
0.590909063816,0.204545468092,0.147058829665,0,0.773052752018,0.773052752018
0.590909063816,0.204545468092,0.176470592618,0,0.622955799103,0.622955799103
0.590909063816,0.204545468092,0.205882355571,0,0.502904593945,0.502904593945
