x,t,u
34.375,7.96,0.921281859645
35.9375,7.96,-1.79364983414
37.5,7.96,-1.00202862368
39.0625,7.96,0.199127867721
40.625,7.96,1.91212197997
42.1875,7.96,1.76167896944
43.75,7.96,-0.95584736877
45.3125,7.96,-1.4322768441
46.875,7.96,0.0777113671783
48.4375,7.96,0.103740621609
0,7.97,0.0402282044509
1.5625,7.97,0.613401921158
3.125,7.97,2.1710307076
4.6875,7.97,0.727486828221
6.25,7.97,-1.49216112423
7.8125,7.97,-0.629841355652
9.375,7.97,0.0340396693897
10.9375,7.97,0.542973031915
12.5,7.97,1.43250635282
14.0625,7.97,1.71647347286
15.625,7.97,-0.260465358487
17.1875,7.97,-1.07357229835
18.75,7.97,-0.0878504265995
20.3125,7.97,0.236022536112
21.875,7.97,0.397101971079
23.4375,7.97,1.60538102679
25,7.97,1.6002883548
26.5625,7.97,-1.1064520131
28.125,7.97,-1.78689939473
29.6875,7.97,-0.205606681986
31.25,7.97,0.589539309336
32.8125,7.97,2.32432255541
34.375,7.97,0.92502677823
35.9375,7.97,-1.79230149996
37.5,7.97,-1.00572426683
39.0625,7.97,0.198175339051
40.625,7.97,1.90996696766
42.1875,7.97,1.76600393056
43.75,7.97,-0.951686545265
45.3125,7.97,-1.43420547683
46.875,7.97,0.0782777757815
48.4375,7.97,0.105034376441
0,7.98,0.0384997287065
1.5625,7.98,0.60865039412
3.125,7.98,2.17000703456
4.6875,7.98,0.73382470462
6.25,7.98,-1.49014614715
7.8125,7.98,-0.633058527626
9.375,7.98,0.0333057368723
10.9375,7.98,0.542301491788
12.5,7.98,1.42959684286
14.0625,7.98,1.7198234479
15.625,7.98,-0.254953313619
17.1875,7.98,-1.07575751444
18.75,7.98,-0.0897533652337
20.3125,7.98,0.234641176238
21.875,7.98,0.396309963782
23.4375,7.98,1.60430402635
25,7.98,1.60141694372
26.5625,7.98,-1.10679712897
28.125,7.98,-1.7887400379
29.6875,7.98,-0.206349565435
31.25,7.98,0.588122777011
32.8125,7.98,2.32383069572
34.375,7.98,0.928774572824
35.9375,7.98,-1.79095113154
37.5,7.98,-1.00942374079
39.0625,7.98,0.197231025438
40.625,7.98,1.90779732994
42.1875,7.98,1.77032925398
43.75,7.98,-0.947509347944
45.3125,7.98,-1.43613480353
46.875,7.98,0.0788414813047
48.4375,7.98,0.106335863794
0,7.99,0.0367714314822
1.5625,7.99,0.603909976721
3.125,7.99,2.16895485866
4.6875,7.99,0.740156917884
6.25,7.99,-1.48810079993
7.8125,7.99,-0.636289763711
9.375,7.99,0.0325728893085
10.9375,7.99,0.541632308254
12.5,7.99,1.42668496834
14.0625,7.99,1.72315695694
15.625,7.99,-0.249431668976
17.1875,7.99,-1.07792783403
18.75,7.99,-0.0916624668533
20.3125,7.99,0.233258111461
21.875,7.99,0.39552203764
23.4375,7.99,1.60322794674
25,7.99,1.60253395975
26.5625,7.99,-1.10714467204
28.125,7.99,-1.79057162597
29.6875,7.99,-0.207089970639
31.25,7.99,0.586708629783
32.8125,7.99,2.32333604031
34.375,7.99,0.932525219451
35.9375,7.99,-1.78959874161
37.5,7.99,-1.01312698554
39.0625,7.99,0.196294951303
40.625,7.99,1.9056130805
42.1875,7.99,1.77465483751
43.75,7.99,-0.94331577796
45.3125,7.99,-1.43806472219
46.875,7.99,0.0794024458306
48.4375,7.99,0.107645013479
0,8,0.0350433648718
1.5625,8,0.599180740969
3.125,8,2.16787425825
4.6875,8,0.746483413359
6.25,8,-1.48602518025
7.8125,8,-0.63953501087
9.375,8,0.0318411202563
10.9375,8,0.540965426048
12.5,8,1.42377082441
14.0625,8,1.72647393837
15.625,8,-0.243900498643
17.1875,8,-1.08008312931
18.75,8,-0.0935777643606
20.3125,8,0.231873344078
21.875,8,0.394738182273
23.4375,8,1.60215285139
25,8,1.60363938717
26.5625,8,-1.10749467235
28.125,8,-1.79239414286
29.6875,8,-0.207827930955
31.25,8,0.585296844094
32.8125,8,2.32283855527
34.375,8,0.936278693407
35.9375,8,-1.78824434266
37.5,8,-1.01683394079
39.0625,8,0.195367140227
40.625,8,1.90341423356
42.1875,8,1.7789805785
43.75,8,-0.939105836634
45.3125,8,-1.43999513002
46.875,8,0.0799606307447
48.4375,8,0.108961755014
0,8.01,0.0333155817674
1.5625,8.01,0.594462757778
3.125,8.01,2.16676531213
4.6875,8.01,0.75280413613
6.25,8.01,-1.48391938718
7.8125,8.01,-0.642794214467
9.375,8.01,0.0311104233554
10.9375,8.01,0.540300790061
12.5,8.01,1.42085450606
14.0625,8.01,1.72977433082
15.625,8.01,-0.238359876451
17.1875,8.01,-1.0822232728
18.75,8.01,-0.095499290927
20.3125,8.01,0.230486876235
21.875,8.01,0.393958387242
23.4375,8.01,1.60107880388
25,8.01,1.60473321072
26.5625,8.01,-1.10784715994
28.125,8.01,-1.79420757278
29.6875,8.01,-0.208563479664
31.25,8.01,0.583887396871
32.8125,8.01,2.32233820644
34.375,8.01,0.940034969261
35.9375,8.01,-1.78688794695
37.5,8.01,-1.02054454592
39.0625,8.01,0.194447614948
40.625,8.01,1.90120080387
42.1875,8.01,1.7833063739
43.75,8.01,-0.934879525454
45.3125,8.01,-1.44192592342
46.875,8.01,0.0805159967331
48.4375,8.01,0.110286017636
0,8.02,0.0315881358506
1.5625,8.02,0.589756096973
3.125,8.02,2.16562809954
4.6875,8.02,0.75911903101
6.25,8.02,-1.48178352119
7.8125,8.02,-0.646067318268
9.375,8.02,0.0303807923301
10.9375,8.02,0.539638345347
12.5,8.02,1.41793610818
14.0625,8.02,1.73305807313
15.625,8.02,-0.232809875971
17.1875,8.02,-1.0843481373
18.75,8.02,-0.0974270799916
20.3125,8.02,0.229098709929
21.875,8.02,0.393182642045
23.4375,8.02,1.60000586793
25,8.02,1.6058154156
26.5625,8.02,-1.10820216478
28.125,8.02,-1.79601190013
29.6875,8.02,-0.209296649961
31.25,8.02,0.582480265523
32.8125,8.02,2.32183495941
34.375,8.02,0.943794020859
35.9375,8.02,-1.78552956651
37.5,8.02,-1.02425874003
39.0625,8.02,0.193536397358
40.625,8.02,1.89897280673
42.1875,8.02,1.78763212021
43.75,8.02,-0.930636846069
45.3125,8.02,-1.443856998
46.875,8.02,0.0810685037798
48.4375,8.02,0.111617730302
0,8.03,0.0298610815823
1.5625,8.03,0.585060827293
3.125,8.03,2.16446270017
4.6875,8.03,0.765428042531
6.25,8.03,-1.47961768412
7.8125,8.03,-0.64935426444
9.375,8.03,0.0296522209906
10.9375,8.03,0.538978037123
12.5,8.03,1.41501572552
14.0625,8.03,1.73632510439
15.625,8.03,-0.227250570514
17.1875,8.03,-1.08645759596
18.75,8.03,-0.0993611652589
20.3125,8.03,0.227708847005
21.875,8.03,0.392410936122
23.4375,8.03,1.59893410745
25,8.03,1.60688598751
26.5625,8.03,-1.10855971676
28.125,8.03,-1.79780710958
29.6875,8.03,-0.210027474949
31.25,8.03,0.581075427948
32.8125,8.03,2.32132877955
34.375,8.03,0.947555821322
35.9375,8.03,-1.78416921315
37.5,8.03,-1.02797646191
39.0625,8.03,0.192633508499
40.625,8.03,1.89673025796
42.1875,8.03,1.79195771354
43.75,8.03,-0.926377800293
45.3125,8.03,-1.44578824853
46.875,8.03,0.0816181111644
48.4375,8.03,0.112956821697
0,8.04,0.0281344741937
1.5625,8.04,0.580377016392
3.125,8.04,2.16326919413
4.6875,8.04,0.771731114925
6.25,8.04,-1.47742197919
7.8125,8.04,-0.652654993552
9.375,8.04,0.0289247032354
10.9375,8.04,0.538319810781
12.5,8.04,1.4120934527
14.0625,8.04,1.73957536389
15.625,8.04,-0.221682033125
17.1875,8.04,-1.08855152226
18.75,8.04,-0.101301580697
20.3125,8.04,0.22631728916
21.875,8.04,0.391643258855
23.4375,8.04,1.59786358647
25,8.04,1.60794491258
26.5625,8.04,-1.10891984576
28.125,8.04,-1.79959318604
29.6875,8.04,-0.210755987638
31.25,8.04,0.579672862533
32.8125,8.04,2.320819632
34.375,8.04,0.951320343055
35.9375,8.04,-1.78280689843
37.5,8.04,-1.03169765004
39.0625,8.04,0.191738968562
40.625,8.04,1.89447317393
42.1875,8.04,1.79628304958
43.75,8.04,-0.922102390098
45.3125,8.04,-1.44771956903
46.875,8.04,0.0821647774604
48.4375,8.04,0.114303220246
0,8.05,0.0264083696764
1.5625,8.05,0.575704730845
3.125,8.05,2.16204766197
4.6875,8.05,0.778028192121
6.25,8.05,-1.47519651094
7.8125,8.05,-0.655969444572
9.375,8.05,0.0281982330527
10.9375,8.05,0.537663611887
12.5,8.05,1.4091693842
14.0625,8.05,1.74280879117
15.625,8.05,-0.216104336587
17.1875,8.05,-1.09062979001
18.75,8.05,-0.103248360536
20.3125,8.05,0.224924037936
21.875,8.05,0.390879599567
23.4375,8.05,1.59679436919
25,8.05,1.60899217746
26.5625,8.05,-1.10928258155
28.125,8.05,-1.80137011465
29.6875,8.05,-0.211482220927
31.25,8.05,0.578272548151
32.8125,8.05,2.32030748168
34.375,8.05,0.955087557744
35.9375,8.05,-1.7814426337
37.5,8.05,-1.0354222426
39.0625,8.05,0.190852796879
40.625,8.05,1.89220157156
42.1875,8.05,1.8006080236
43.75,8.05,-0.917810617612
45.3125,8.05,-1.44965085268
46.875,8.05,0.0827084605325
48.4375,8.05,0.115656854111
0,8.06,0.0246828247729
1.5625,8.06,0.571044036154
3.125,8.06,2.16079818463
4.6875,8.06,0.78431921773
6.25,8.06,-1.47294138528
7.8125,8.06,-0.659297554867
9.375,8.06,0.0274728045222
10.9375,8.06,0.537009386189
12.5,8.06,1.40624361435
14.0625,8.06,1.74602532601
15.625,8.06,-0.210517553412
17.1875,8.06,-1.09269227338
18.75,8.06,-0.105201539264
20.3125,8.06,0.223529094726
21.875,8.06,0.39011994753
23.4375,8.06,1.59572651993
25,8.06,1.61002776924
26.5625,8.06,-1.10964795386
28.125,8.06,-1.80313788081
29.6875,8.06,-0.212206207611
31.25,8.06,0.576874464168
32.8125,8.06,2.3197922933
34.375,8.06,0.958857436362
35.9375,8.06,-1.7800764301
37.5,8.06,-1.03915017749
39.0625,8.06,0.189975011927
40.625,8.06,1.88991546831
42.1875,8.06,1.80493253048
43.75,8.06,-0.913502485116
45.3125,8.06,-1.45158199188
46.875,8.06,0.0832491175347
48.4375,8.06,0.117017651207
0,8.07,0.0229578969665
1.5625,8.07,0.566394996745
3.125,8.07,2.1595208435
4.6875,8.07,0.79060413503
6.25,8.07,-1.4706567094
7.8125,8.07,-0.662639260205
9.375,8.07,0.0267484118166
10.9375,8.07,0.536357079622
12.5,8.07,1.40331623733
14.0625,8.07,1.74922490843
15.625,8.07,-0.204921755844
17.1875,8.07,-1.09473884689
18.75,8.07,-0.107161151629
20.3125,8.07,0.222132460769
21.875,8.07,0.389364291958
23.4375,8.07,1.59466010313
25,8.07,1.61105167551
26.5625,8.07,-1.11001599235
28.125,8.07,-1.80489647014
29.6875,8.07,-0.212927980361
31.25,8.07,0.575478590438
32.8125,8.07,2.31927403136
34.375,8.07,0.962629949168
35.9375,8.07,-1.77870829852
37.5,8.07,-1.04288139226
39.0625,8.07,0.189105631318
40.625,8.07,1.8876148822
42.1875,8.07,1.80925646469
43.75,8.07,-0.909177995045
45.3125,8.07,-1.45351287823
46.875,8.07,0.0837867049089
48.4375,8.07,0.118385539201
0,8.08,0.0212336444717
1.5625,8.08,0.561757675977
3.125,8.08,2.15821572033
4.6875,8.08,0.796882886964
6.25,8.08,-1.46834259182
7.8125,8.08,-0.665994494756
9.375,8.08,0.0260250492028
10.9375,8.08,0.535706638314
12.5,8.08,1.40038734718
14.0625,8.08,1.75240747867
15.625,8.08,-0.199317015854
17.1875,8.08,-1.09676938543
18.75,8.08,-0.109127232632
20.3125,8.08,0.220734137151
21.875,8.08,0.388612622016
23.4375,8.08,1.59359518339
25,8.08,1.61206388431
26.5625,8.08,-1.1103867266
28.125,8.08,-1.80664586852
29.6875,8.08,-0.21364757173
31.25,8.08,0.574084907309
32.8125,8.08,2.31875266018
34.375,8.08,0.966405065717
35.9375,8.08,-1.77733824966
37.5,8.08,-1.04661582419
39.0625,8.08,0.1882446718
40.625,8.08,1.88529983181
42.1875,8.08,1.8135797203
43.75,8.08,-0.90483714998
45.3125,8.08,-1.45544340253
46.875,8.08,0.0843211783826
48.4375,8.08,0.119760445524
0,8.09,0.0195101262241
1.5625,8.09,0.557132136146
3.125,8.09,2.15688289729
4.6875,8.09,0.803155416121
6.25,8.09,-1.46599914236
7.8125,8.09,-0.669363191088
9.375,8.09,0.0253027110436
10.9375,8.09,0.535058008591
12.5,8.09,1.39745703777
14.0625,8.09,1.75557297725
15.625,8.09,-0.193703405139
17.1875,8.09,-1.09878376427
18.75,8.09,-0.111099817528
20.3125,8.09,0.219334124807
21.875,8.09,0.387864926815
23.4375,8.09,1.59253182541
25,8.09,1.61306438417
26.5625,8.09,-1.11076018611
28.125,8.09,-1.80838606206
29.6875,8.09,-0.214365014138
31.25,8.09,0.572693395619
32.8125,8.09,2.31822814388
34.375,8.09,0.970182754855
35.9375,8.09,-1.77596629398
37.5,8.09,-1.05035341026
39.0625,8.09,0.187392149255
40.625,8.09,1.88297033625
42.1875,8.09,1.817902191
43.75,8.09,-0.900479952649
45.3125,8.09,-1.45737345477
46.875,8.09,0.084852492967
48.4375,8.09,0.121142297373
0,8.1,0.0177874018707
1.5625,8.1,0.552518438485
3.125,8.1,2.15552245695
4.6875,8.1,0.80942166473
6.25,8.1,-1.46362647208
7.8125,8.1,-0.672745280172
9.375,8.1,0.0245813917986
10.9375,8.1,0.534411136979
12.5,8.1,1.39452540281
14.0625,8.1,1.75872134492
15.625,8.1,-0.188080995122
17.1875,8.1,-1.10078185903
18.75,8.1,-0.113078941821
20.3125,8.1,0.217932424516
21.875,8.1,0.38712119542
23.4375,8.1,1.59147009399
25,8.1,1.61405316408
26.5625,8.1,-1.11113640029
28.125,8.1,-1.81011703712
29.6875,8.1,-0.21508033987
31.25,8.1,0.5713040367
32.8125,8.1,2.31770044642
34.375,8.1,0.973962984728
35.9375,8.1,-1.77459244173
37.5,8.1,-1.05409408711
39.0625,8.1,0.186548078693
40.625,8.1,1.88062641524
42.1875,8.1,1.82222377007
43.75,8.1,-0.896106405923
45.3125,8.1,-1.45930292417
46.875,8.1,0.0853806029561
48.4375,8.1,0.12253102172
0,8.11,0.0160655317592
1.5625,8.11,0.54791664317
3.125,8.11,2.15413448223
4.6875,8.11,0.815681574649
6.25,8.11,-1.46122469334
7.8125,8.11,-0.676140691381
9.375,8.11,0.0238610860253
10.9375,8.11,0.533765970213
12.5,8.11,1.39159253583
14.0625,8.11,1.76185252266
15.625,8.11,-0.182449856946
17.1875,8.11,-1.10276354577
18.75,8.11,-0.115064641265
20.3125,8.11,0.216529036906
21.875,8.11,0.386381416844
23.4375,8.11,1.59041005408
25,8.11,1.61503021354
26.5625,8.11,-1.11151539848
28.125,8.11,-1.81183878031
29.6875,8.11,-0.215793581069
31.25,8.11,0.569916812375
32.8125,8.11,2.31716953155
34.375,8.11,0.977745722782
35.9375,8.11,-1.77321670295
37.5,8.11,-1.0578377911
39.0625,8.11,0.185712474252
40.625,8.11,1.87826808903
42.1875,8.11,1.82654435043
43.75,8.11,-0.891716512814
45.3125,8.11,-1.46123169913
46.875,8.11,0.0859054619244
48.4375,8.11,0.123926545317
0,8.12,0.0143445769287
1.5625,8.12,0.543326809327
3.125,8.12,2.15271905647
4.6875,8.12,0.821935087353
6.25,8.12,-1.45879391972
7.8125,8.12,-0.679549352491
9.375,8.12,0.0231417883802
10.9375,8.12,0.533122455241
12.5,8.12,1.38865853022
14.0625,8.12,1.76496645175
15.625,8.12,-0.176810061477
17.1875,8.12,-1.10472870092
18.75,8.12,-0.117056951857
20.3125,8.12,0.215123962448
21.875,8.12,0.385645580055
23.4375,8.12,1.58935177069
25,8.12,1.61599552248
26.5625,8.12,-1.11189720993
28.125,8.12,-1.81355127846
29.6875,8.12,-0.216504769729
31.25,8.12,0.568531704963
32.8125,8.12,2.31663536291
34.375,8.12,0.981530935769
35.9375,8.12,-1.77183908746
37.5,8.12,-1.06158445829
39.0625,8.12,0.184885349194
40.625,8.12,1.87589537845
42.1875,8.12,1.8308638246
43.75,8.12,-0.88731027647
45.3125,8.12,-1.46315966727
46.875,8.12,0.0864270227261
48.4375,8.12,0.125328794704
0,8.13,0.0126245990987
1.5625,8.13,0.538748995028
3.125,8.13,2.15127626334
4.6875,8.13,0.828182143928
6.25,8.13,-1.45633426604
7.8125,8.13,-0.682971189683
9.375,8.13,0.0224234936192
10.9375,8.13,0.53248053923
12.5,8.13,1.38572347917
14.0625,8.13,1.76806307368
15.625,8.13,-0.171161679301
17.1875,8.13,-1.10667720131
18.75,8.13,-0.119055909839
20.3125,8.13,0.213717201463
21.875,8.13,0.384913673976
23.4375,8.13,1.58829530896
25,8.13,1.61694908133
26.5625,8.13,-1.11228186378
28.125,8.13,-1.81525451867
29.6875,8.13,-0.217213937691
31.25,8.13,0.567148697271
32.8125,8.13,2.31609790393
34.375,8.13,0.985318589746
35.9375,8.13,-1.77045960488
37.5,8.13,-1.06533402442
39.0625,8.13,0.184066715904
40.625,8.13,1.87350830491
42.1875,8.13,1.83518208473
43.75,8.13,-0.882887700173
45.3125,8.13,-1.46508671541
46.875,8.13,0.0869452374931
48.4375,8.13,0.126737696209
0,8.14,0.0109056606596
1.5625,8.14,0.534183257305
3.125,8.14,2.14980618691
4.6875,8.14,0.834422685057
6.25,8.14,-1.45384584834
7.8125,8.14,-0.686406127543
9.375,8.14,0.0217061965992
10.9375,8.14,0.531840169567
12.5,8.14,1.38278747568
14.0625,8.14,1.77114233022
15.625,8.14,-0.165504780722
17.1875,8.14,-1.1086089242
18.75,8.14,-0.121061551691
20.3125,8.14,0.212308754114
21.875,8.14,0.384185687483
23.4375,8.14,1.5872407341
25,8.14,1.617890881
26.5625,8.14,-1.11266938909
28.125,8.14,-1.81694848825
29.6875,8.14,-0.217921116638
31.25,8.14,0.565767772603
32.8125,8.14,2.31555711793
34.375,8.14,0.989108650086
35.9375,8.14,-1.76907826461
37.5,8.14,-1.06908642491
39.0625,8.14,0.183256585885
40.625,8.14,1.87110689039
42.1875,8.14,1.83949902259
43.75,8.14,-0.878448787339
45.3125,8.14,-1.46701272959
46.875,8.14,0.0874600576344
48.4375,8.14,0.128153175964
0,8.15,0.0091878246616
1.5625,8.15,0.529629652145
3.125,8.15,2.14830891158
4.6875,8.15,0.840656651013
6.25,8.15,-1.45132878387
7.8125,8.15,-0.689854089068
9.375,8.15,0.0209898922775
10.9375,8.15,0.53120129387
12.5,8.15,1.37985061258
14.0625,8.15,1.77420416341
15.625,8.15,-0.159839435758
17.1875,8.15,-1.11052374728
18.75,8.15,-0.123073914132
20.3125,8.15,0.210898620412
21.875,8.15,0.383461609412
23.4375,8.15,1.58618811142
25,8.15,1.61882091285
26.5625,8.15,-1.11305981482
28.125,8.15,-1.81863317479
29.6875,8.15,-0.218626338086
31.25,8.15,0.564388914753
32.8125,8.15,2.31501296808
34.375,8.15,0.992901081474
35.9375,8.15,-1.76769507583
37.5,8.15,-1.07284159491
39.0625,8.15,0.182454969759
40.625,8.15,1.86869115745
42.1875,8.15,1.84381452959
43.75,8.15,-0.873993541511
45.3125,8.15,-1.46893759504
46.875,8.15,0.0879714338343
48.4375,8.15,0.1295751599
0,8.16,0.0074711548051
1.5625,8.16,0.525088234499
3.125,8.16,2.14678452214
4.6875,8.16,0.846883981652
6.25,8.16,-1.44878319107
7.8125,8.16,-0.69331499566
9.375,8.16,0.0202745757135
10.9375,8.16,0.530563859989
12.5,8.16,1.37691298252
14.0625,8.16,1.77724851554
15.625,8.16,-0.154165714148
17.1875,8.16,-1.11242154864
18.75,8.16,-0.125093034115
20.3125,8.16,0.209486800214
21.875,8.16,0.382741428555
23.4375,8.16,1.5851375063
25,8.16,1.61973916875
26.5625,8.16,-1.11345316982
28.125,8.16,-1.82030856609
29.6875,8.16,-0.219329633381
31.25,8.16,0.563012108008
32.8125,8.16,2.3144654174
34.375,8.16,0.996695847916
35.9375,8.16,-1.76631004754
37.5,8.16,-1.07659946923
39.0625,8.16,0.181661877261
40.625,8.16,1.86626112924
42.1875,8.16,1.84812849678
43.75,8.16,-0.869521966356
45.3125,8.16,-1.47086119622
46.875,8.16,0.088479316052
48.4375,8.16,0.131003573761
0,8.17,0.00575571542975
1.5625,8.17,0.520559058285
3.125,8.17,2.14523310369
4.6875,8.17,0.853104616398
6.25,8.17,-1.44620918953
7.8125,8.17,-0.696788767136
9.375,8.17,0.019560242068
10.9375,8.17,0.529927816012
12.5,8.17,1.37397467793
14.0625,8.17,1.78027532917
15.625,8.17,-0.148483685341
17.1875,8.17,-1.11430220684
18.75,8.17,-0.127118948823
20.3125,8.17,0.208073293222
21.875,8.17,0.382025133665
23.4375,8.17,1.5840889842
25,8.17,1.62064564101
26.5625,8.17,-1.11384948282
28.125,8.17,-1.82197465022
29.6875,8.17,-0.220031033692
31.25,8.17,0.561637337147
32.8125,8.17,2.3139144288
34.375,8.17,1.00049291274
35.9375,8.17,-1.76492318852
37.5,8.17,-1.08035998238
39.0625,8.17,0.18087731724
40.625,8.17,1.86381682949
42.1875,8.17,1.85244081485
43.75,8.17,-0.865034065664
45.3125,8.17,-1.47278341678
46.875,8.17,0.0889836535198
48.4375,8.17,0.132438343104
0,8.18,0.00404157150417
1.5625,8.18,0.516042176393
3.125,8.18,2.1436547417
4.6875,8.18,0.85931849424
6.25,8.18,-1.44360690003
7.8125,8.18,-0.700275321727
9.375,8.18,0.0188468866041
10.9375,8.18,0.529293110272
12.5,8.18,1.37103579105
14.0625,8.18,1.78328454712
15.625,8.18,-0.142793418502
17.1875,8.18,-1.11616560086
18.75,8.18,-0.129151695669
20.3125,8.18,0.206658098983
21.875,8.18,0.381312713454
23.4375,8.18,1.58304261065
25,8.18,1.62154032243
26.5625,8.18,-1.11424878246
28.125,8.18,-1.82363141546
29.6875,8.18,-0.220730570009
31.25,8.18,0.560264587439
32.8125,8.18,2.31335996508
34.375,8.18,1.0042922386
35.9375,8.18,-1.76353450734
37.5,8.18,-1.08412306857
39.0625,8.18,0.180101297655
40.625,8.18,1.86135828253
42.1875,8.18,1.85675137411
43.75,8.18,-0.860529843345
45.3125,8.18,-1.4747041396
46.875,8.18,0.0894843947431
48.4375,8.18,0.13387939331
0,8.19,0.00232878861545
1.5625,8.19,0.511537640686
3.125,8.19,2.14204952197
4.6875,8.19,0.865525553721
6.25,8.19,-1.44097644448
7.8125,8.19,-0.703774576079
9.375,8.19,0.0181345046873
10.9375,8.19,0.528659691348
12.5,8.19,1.36809641392
14.0625,8.19,1.7862761125
15.625,8.19,-0.13709498251
17.1875,8.19,-1.11801161017
18.75,8.19,-0.131191312292
20.3125,8.19,0.205241216893
21.875,8.19,0.380604156597
23.4375,8.19,1.58199845123
25,8.19,1.62242320628
26.5625,8.19,-1.11465109727
28.125,8.19,-1.82527885036
29.6875,8.19,-0.221428273134
31.25,8.19,0.558893844642
32.8125,8.19,2.3128019889
34.375,8.19,1.00809378749
35.9375,8.19,-1.76214401237
37.5,8.19,-1.08788866171
39.0625,8.19,0.179333825574
40.625,8.19,1.85888551327
42.1875,8.19,1.86106006454
43.75,8.19,-0.856009303424
45.3125,8.19,-1.47662324677
46.875,8.19,0.0899814874986
48.4375,8.19,0.135326649585
0,8.2,0.000617432958507
1.5625,8.2,0.507045502008
3.125,8.2,2.14041753063
4.6875,8.2,0.871725732929
6.25,8.2,-1.43831794593
7.8125,8.2,-0.707286445259
9.375,8.2,0.0174230917849
10.9375,8.2,0.528027508074
12.5,8.2,1.36515663837
14.0625,8.2,1.78924996869
15.625,8.2,-0.131388445952
17.1875,8.2,-1.11984011466
18.75,8.2,-0.133237836551
20.3125,8.2,0.203822646191
21.875,8.2,0.379899451732
23.4375,8.2,1.5809565716
25,8.2,1.6232942863
26.5625,8.2,-1.11505645563
28.125,8.2,-1.82691694369
29.6875,8.2,-0.222124173677
31.25,8.2,0.557525095006
32.8125,8.2,2.31224046284
34.375,8.2,1.01189752073
35.9375,8.2,-1.76075171177
37.5,8.2,-1.09165669537
39.0625,8.2,0.178574907172
40.625,8.2,1.85639854723
42.1875,8.2,1.86536677578
43.75,8.2,-0.851472450036
45.3125,8.2,-1.47854061959
46.875,8.2,0.0904748788346
48.4375,8.2,0.136780036968
0,8.21,-0.00109242867447
1.5625,8.21,0.502565810186
3.125,8.21,2.13875885416
4.6875,8.21,0.877918969492
6.25,8.21,-1.43563152855
7.8125,8.21,-0.710810842753
9.375,8.21,0.0167126434667
10.9375,8.21,0.527396509542
12.5,8.21,1.36221655602
14.0625,8.21,1.79220605933
15.625,8.21,-0.125673877131
17.1875,8.21,-1.12165099472
18.75,8.21,-0.135291306527
20.3125,8.21,0.202402385963
21.875,8.21,0.379198587462
23.4375,8.21,1.57991703744
25,8.21,1.6241535567
26.5625,8.21,-1.11546488584
28.125,8.21,-1.82854568448
29.6875,8.21,-0.222818302052
31.25,8.21,0.556158325267
32.8125,8.21,2.31167534938
34.375,8.21,1.01570339897
35.9375,8.21,-1.75935761353
37.5,8.21,-1.09542710285
39.0625,8.21,0.177824547727
40.625,8.21,1.85389741053
42.1875,8.21,1.86967139711
43.75,8.21,-0.846919287429
45.3125,8.21,-1.48045613857
46.875,8.21,0.0909645150695
48.4375,8.21,0.138239480333
0,8.22,-0.0028007289047
1.5625,8.22,0.498098614034
3.125,8.22,2.13707357934
4.6875,8.22,0.884105200565
6.25,8.22,-1.43291731761
7.8125,8.22,-0.714347680478
9.375,8.22,0.0160031554038
10.9375,8.22,0.526766645107
12.5,8.22,1.35927625826
14.0625,8.22,1.79514432836
15.625,8.22,-0.119951344057
17.1875,8.22,-1.12344413119
18.75,8.22,-0.137351760514
20.3125,8.22,0.200980435143
21.875,8.22,0.378501552355
23.4375,8.22,1.57887991451
25,8.22,1.62500101217
26.5625,8.22,-1.11587641604
28.125,8.22,-1.83016506199
29.6875,8.22,-0.223510688473
31.25,8.22,0.554793522647
32.8125,8.22,2.3111066109
34.375,8.22,1.01951138224
35.9375,8.22,-1.7579617254
37.5,8.22,-1.09919981711
39.0625,8.22,0.17708275162
40.625,8.22,1.85138212989
42.1875,8.22,1.87397381749
43.75,8.22,-0.842349819953
45.3125,8.22,-1.48236968345
46.875,8.22,0.0914503417918
48.4375,8.22,0.1397049044
0,8.23,-0.00450739977751
1.5625,8.23,0.493643961359
3.125,8.23,2.13536179328
4.6875,8.23,0.89028436283
6.25,8.23,-1.43017543946
7.8125,8.23,-0.717896868774
9.375,8.23,0.0152946233693
10.9375,8.23,0.526137864394
12.5,8.23,1.35633583627
14.0625,8.23,1.79806471998
15.625,8.23,-0.114220914454
17.1875,8.23,-1.12521940543
18.75,8.23,-0.139419237019
20.3125,8.23,0.199556792511
21.875,8.23,0.377808334945
23.4375,8.23,1.57784526858
25,8.23,1.62583664786
26.5625,8.23,-1.11629107426
28.125,8.23,-1.83177506572
29.6875,8.23,-0.224201362946
31.25,8.23,0.553430674856
32.8125,8.23,2.31053420972
34.375,8.23,1.02332142987
35.9375,8.23,-1.75656405496
37.5,8.23,-1.10297477083
39.0625,8.23,0.176349522335
40.625,8.23,1.84885273264
42.1875,8.23,1.87827392553
43.75,8.23,-0.837764052063
45.3125,8.23,-1.48428113319
46.875,8.23,0.0919323038594
48.4375,8.23,0.141176233735
0,8.24,-0.00621237277307
1.5625,8.24,0.489201898962
3.125,8.24,2.1336235834
4.6875,8.24,0.896456392479
6.25,8.24,-1.42740602155
7.8125,8.24,-0.721458316416
9.375,8.24,0.0145870432368
10.9375,8.24,0.525510117299
12.5,8.24,1.35339538099
14.0625,8.24,1.8009671787
15.625,8.24,-0.108482655752
17.1875,8.24,-1.12697669926
18.75,8.24,-0.141493774759
